FIPS,CTYNAME,STNAME,2017,REF2050,NZ2050,NZ2050RCP
29079,Grundy County,Missouri,39.28627778,36.41462,34.96797556,36.17276111
29081,Harrison County,Missouri,39.08010214,36.12266714,34.44947429,36.00871429
29083,Henry County,Missouri,40.53999917,38.1681775,35.70131417,36.56065583
29085,Hickory County,Missouri,39.86781818,37.37398364,34.96083545,34.97353364
29087,Holt County,Missouri,40.407938,37.360131,35.566511,36.81081
29089,Howard County,Missouri,39.02114444,36.65978111,34.46807556,36.14603444
29091,Howell County,Missouri,37.31654733,34.32065733,31.58156133,30.85969133
29093,Iron County,Missouri,39.91345727,36.69008182,34.15147909,32.20437273
29095,Jackson County,Missouri,43.81102636,39.91988091,37.57192,39.69851545
29097,Jasper County,Missouri,41.91310786,38.47376571,35.87819286,35.31472214
29099,Jefferson County,Missouri,46.53690769,41.86219692,39.18159231,38.56229308
29101,Johnson County,Missouri,40.48758286,37.71732143,35.55743,36.92645071
29103,Knox County,Missouri,36.789797,34.811596,33.024622,36.194456
29105,Laclede County,Missouri,39.06031667,35.77446167,33.06621583,33.23327083
29107,Lafayette County,Missouri,41.007639,38.041121,35.615693,37.548467
29109,Lawrence County,Missouri,42.54889778,38.62874,35.82114667,34.48442444
29111,Lewis County,Missouri,37.27245,35.31490333,33.29931833,36.21151167
29113,Lincoln County,Missouri,38.364783,35.990625,33.493881,36.204865
29115,Linn County,Missouri,38.39648889,35.77651778,34.39996667,36.35845778
29117,Livingston County,Missouri,39.78893667,36.85898778,35.21848222,37.29216778
29119,McDonald County,Missouri,42.44899,37.72788375,34.80233375,33.67997625
29121,Macon County,Missouri,37.99497143,35.46136929,33.82439429,36.0579
29123,Madison County,Missouri,39.95751889,37.37487333,34.38835,32.52464889
29125,Maries County,Missouri,38.72286125,35.26124,33.201665,32.884395
29127,Marion County,Missouri,37.97484091,35.94972727,33.69020091,36.74415455
29129,Mercer County,Missouri,38.52543,36.04151167,34.38661667,35.69726333
29131,Miller County,Missouri,39.83794909,36.71757273,34.29446273,34.15135364
29133,Mississippi County,Missouri,40.3189075,37.10153125,34.51814625,35.50100125
29135,Moniteau County,Missouri,39.86925889,36.96465556,34.36318444,35.01139667
29137,Monroe County,Missouri,38.73982538,36.45626462,34.13753923,36.64913154
29139,Montgomery County,Missouri,39.340426,36.605254,33.981993,35.180304
29141,Morgan County,Missouri,39.50536417,36.7198375,34.26204167,34.890125
29143,New Madrid County,Missouri,39.52331909,37.10642364,34.60519909,35.61878364
29145,Newton County,Missouri,42.14762333,38.07104167,35.21706167,34.2938525
29147,Nodaway County,Missouri,39.79768,36.35399647,34.67981471,36.28876059
29149,Oregon County,Missouri,36.58893067,33.55912133,30.947928,30.82778
29151,Osage County,Missouri,39.43811417,36.14137583,33.9440025,33.585995
29153,Ozark County,Missouri,37.80841154,35.01694462,32.02302385,30.95900154
29155,Pemiscot County,Missouri,40.270904,37.780692,34.933946,35.725341
29157,Perry County,Missouri,38.95418429,36.51417,33.86255143,35.32549286
29159,Pettis County,Missouri,40.01948833,37.15099167,34.7488575,36.39336
29161,Phelps County,Missouri,38.40530308,34.84809385,32.65776385,32.20507538
29163,Pike County,Missouri,38.26381,35.93341231,33.61157923,36.37541923
29165,Platte County,Missouri,43.76229143,39.61040429,37.28459857,39.91473857
29167,Polk County,Missouri,40.62091889,37.54562222,34.71324444,34.50977222
29169,Pulaski County,Missouri,38.30312182,35.30491182,32.95073364,32.72467727
29171,Putnam County,Missouri,37.41925,35.147709,33.796069,35.297226
29173,Ralls County,Missouri,38.62314571,36.39803857,34.05527714,36.78149571
29175,Randolph County,Missouri,38.765965,36.21344167,34.22140167,36.25122667
29177,Ray County,Missouri,41.27870667,37.65344111,35.54076,38.79199
29179,Reynolds County,Missouri,37.72148133,34.55024133,31.97834467,31.06683867
29181,Ripley County,Missouri,36.88597692,33.81415308,31.19950923,32.52358154
29183,St. Charles County,Missouri,41.191015,37.66660071,35.20798643,38.46185429
29185,St. Clair County,Missouri,40.89219786,38.44737214,36.04443571,36.01304286
29186,Ste. Genevieve County,Missouri,42.82827889,39.64291889,36.36126111,37.00881111
29187,St. Francois County,Missouri,43.5474475,40.38285375,37.76887,34.6670675
29189,St. Louis County,Missouri,46.0214175,40.81752625,38.388285,42.00888375
29195,Saline County,Missouri,40.05295214,37.32303286,35.05584929,36.77994
29197,Schuyler County,Missouri,36.21034333,34.20302833,32.83269833,35.663165
29199,Scotland County,Missouri,35.928434,34.021842,32.704676,36.030984
29201,Scott County,Missouri,39.22679625,36.5739775,34.21773375,35.73058375
29203,Shannon County,Missouri,36.77272118,33.64460353,31.03316,30.53449941
29205,Shelby County,Missouri,37.74501625,35.72516125,33.6324575,36.38153875
29207,Stoddard County,Missouri,38.82146,36.43231867,33.92955067,35.21345933
29209,Stone County,Missouri,41.436135,37.757576,34.610546,33.098596
29211,Sullivan County,Missouri,37.696947,35.347014,34.018863,35.621777
29213,Taney County,Missouri,39.24723083,36.11568833,33.07591917,31.76802833
29215,Texas County,Missouri,37.28524944,34.30463667,31.65421833,31.259595
29217,Vernon County,Missouri,41.483725,38.2250475,35.697285,36.05483917
29219,Warren County,Missouri,39.73686571,36.91925286,34.10835714,35.38249714
29221,Washington County,Missouri,42.7739,38.87632909,36.00460091,32.84971091
29223,Wayne County,Missouri,37.59918933,34.80283333,32.11982733,32.39249467
29225,Webster County,Missouri,39.74390083,35.9865,33.33379417,32.90504167
29227,Worth County,Missouri,39.0295025,35.638525,34.050015,36.096915
29229,Wright County,Missouri,37.96722167,34.89668417,32.32970167,31.90401833
29510,St. Louis city,Missouri,47.263765,41.74534,39.036515,43.00363
30001,Beaverhead County,Montana,40.61479454,39.83151309,39.50186784,37.5334633
30003,Big Horn County,Montana,38.48370393,36.92244899,36.27549135,34.66757517
30005,Blaine County,Montana,40.77493975,40.12380671,39.91764671,35.99277873
30007,Broadwater County,Montana,38.2004913,36.81231348,36.35486348,34.35720261
30009,Carbon County,Montana,37.79635325,36.28947125,35.65425775,35.87583375
30011,Carter County,Montana,39.00941754,37.73596508,36.84707557,33.93847623
30013,Cascade County,Montana,39.3491437,38.01372978,37.64310935,34.41409087
30015,Chouteau County,Montana,40.33887649,39.42425243,39.10174797,35.12047527
30017,Custer County,Montana,38.89342544,37.44367809,37.03753015,34.48325382
30019,Daniels County,Montana,37.36132259,36.71138889,36.3163437,34.69070074
30021,Dawson County,Montana,39.12933413,38.38190609,37.48237239,35.26738326
30023,Deer Lodge County,Montana,39.96161067,38.985286,38.51682533,36.85987
30025,Fallon County,Montana,39.00088484,37.7355371,37.0384729,34.11018871
30027,Fergus County,Montana,38.58063911,37.68623544,37.37014987,34.34540215
30029,Flathead County,Montana,39.22887118,37.97380613,37.46223559,34.0713572
30031,Gallatin County,Montana,38.14859043,36.71581362,36.16524957,35.79827404
30033,Garfield County,Montana,39.15641636,38.22975,37.9425192,35.06966477
30035,Glacier County,Montana,40.89527088,40.12384509,39.74802737,36.56995386
30037,Golden Valley County,Montana,38.09083273,36.89267136,36.63562591,33.07960864
30039,Granite County,Montana,40.34876207,39.08512828,38.55317966,35.32268276
30041,Hill County,Montana,41.78761058,41.32648904,41.06089231,36.77617962
30043,Jefferson County,Montana,38.57591793,37.22444621,36.66940793,35.10992586
30045,Judith Basin County,Montana,38.40703057,37.23876886,36.98507571,34.03662657
30047,Lake County,Montana,38.383922,36.86847467,36.264239,33.04706333
30049,Lewis and Clark County,Montana,39.68194246,38.71878862,38.30362923,34.644912
30051,Liberty County,Montana,42.01249346,41.45430154,41.06079038,36.74545769
30053,Lincoln County,Montana,38.95473343,37.85812418,37.36565567,33.5647303
30055,McCone County,Montana,38.94300224,38.11314653,37.54867041,35.31997653
30057,Madison County,Montana,39.48369424,38.24232788,37.79774788,36.55483121
30059,Meagher County,Montana,38.29434143,37.23463524,36.87387024,33.87423619
30061,Mineral County,Montana,38.52690042,37.31634792,36.81958917,33.5228625
30063,Missoula County,Montana,39.43982872,38.0122234,37.58053766,34.40855702
30065,Musselshell County,Montana,38.24521147,37.07251118,36.81161471,33.14208706
30067,Park County,Montana,37.7274358,36.5725946,36.0175374,35.835668
30069,Petroleum County,Montana,38.81883806,38.02120226,37.69998032,35.12213323
30071,Phillips County,Montana,40.27944946,39.56703391,39.24076152,35.82475978
30073,Pondera County,Montana,40.39331586,39.36226483,38.87776207,35.63432034
30075,Powder River County,Montana,39.03557807,37.4228993,36.56120088,33.62968193
30077,Powell County,Montana,39.57605762,38.45795405,37.98369452,34.70741667
30079,Prairie County,Montana,39.34076182,38.18720485,37.59822727,35.27512212
30081,Ravalli County,Montana,39.67475,38.66525383,38.14744213,35.90277511
30083,Richland County,Montana,38.54319472,37.62855333,36.80750444,34.96619167
30085,Roosevelt County,Montana,37.31968702,36.63438191,36.16041128,34.6118983
30087,Rosebud County,Montana,38.65252443,37.40230761,36.88990295,34.02066875
30089,Sanders County,Montana,38.25739843,36.9923302,36.40447314,32.84343725
30091,Sheridan County,Montana,37.18828552,36.62710379,36.08877828,34.66319931
30093,Silver Bow County,Montana,39.516092,38.391694,37.877032,36.21335333
30095,Stillwater County,Montana,37.8927131,36.45430517,35.90250276,34.60201828
30097,Sweet Grass County,Montana,37.73980941,36.53910765,35.993225,34.69369412
30099,Teton County,Montana,39.95389585,39.02373341,38.68142488,35.10819878
30101,Toole County,Montana,41.99823081,41.33395919,40.96280811,36.76534162
30103,Treasure County,Montana,38.21735842,37.03547684,36.56775421,33.55387211
30105,Valley County,Montana,39.07360121,38.25779967,37.97309363,35.52497516
30107,Wheatland County,Montana,37.99844964,36.84580679,36.60622321,33.17050893
30109,Wibaux County,Montana,39.25778643,38.27757071,37.27058214,34.89409071
30111,Yellowstone County,Montana,38.48319729,36.95916,36.50170083,33.65067875
31001,Adams County,Nebraska,40.4238925,38.32724833,36.37950917,35.64256167
31003,Antelope County,Nebraska,38.44942,36.88858733,34.72299933,34.93323933
31005,Arthur County,Nebraska,39.18036333,36.9826725,35.93521833,34.77970917
31007,Banner County,Nebraska,39.55962692,36.57219923,34.95740231,35.85331923
31009,Blaine County,Nebraska,37.61518214,35.95555571,35.09057143,34.741245
31011,Boone County,Nebraska,39.85228,37.80578083,36.29478667,35.70789583
31013,Box Butte County,Nebraska,38.343826,36.2850225,35.0164225,34.166547
31015,Boyd County,Nebraska,37.405549,35.669245,34.900724,33.843311
31017,Brown County,Nebraska,37.1749788,35.6524056,34.5664212,34.0511536
31019,Buffalo County,Nebraska,40.1157905,37.775675,36.083012,35.5102045
31021,Burt County,Nebraska,39.8120075,36.7782075,35.36785375,35.5139
31023,Butler County,Nebraska,41.08881417,38.45887167,36.40858417,36.51637667
31025,Cass County,Nebraska,41.05828,38.583417,35.949683,37.019085
31027,Cedar County,Nebraska,38.00146917,36.27427167,34.6752775,35.00663083
31029,Chase County,Nebraska,39.27611733,37.20276133,35.696372,35.66277467
31031,Cherry County,Nebraska,37.48982823,35.94647906,34.87810865,33.44672417
31033,Cheyenne County,Nebraska,39.315195,36.6866175,35.24503,35.2756245
31035,Clay County,Nebraska,40.655105,38.308754,36.456534,35.830697
31037,Colfax County,Nebraska,40.88932111,38.46243889,36.29179556,36.16178333
31039,Cuming County,Nebraska,39.93862667,37.36519111,35.65122444,35.67357889
31041,Custer County,Nebraska,38.92356857,36.78000857,35.59992214,35.08199333
31043,Dakota County,Nebraska,38.378035,36.2316975,34.68703,35.147295
31045,Dawes County,Nebraska,38.366136,36.5591436,35.3707448,34.283884
31047,Dawson County,Nebraska,39.69190375,37.34189688,35.7870275,35.11407313
31049,Deuel County,Nebraska,39.79098,37.4653825,35.8969775,35.5572
31051,Dixon County,Nebraska,38.4235175,36.39899875,34.68039875,35.1678775
31053,Dodge County,Nebraska,40.51412222,37.77131667,36.01433111,36.23291889
31055,Douglas County,Nebraska,41.42313571,38.36252714,36.30129286,37.35500143
31057,Dundy County,Nebraska,38.92215235,36.99965471,35.5005,35.76268706
31059,Fillmore County,Nebraska,41.08402778,38.48712,36.23077444,36.23183444
31061,Franklin County,Nebraska,39.87575444,37.99174778,36.30093444,35.39952222
31063,Frontier County,Nebraska,39.849306,37.54424933,35.97136533,35.42572867
31065,Furnas County,Nebraska,39.4930175,37.20097083,35.7345225,35.44188833
31067,Gage County,Nebraska,41.583754,38.67871267,36.82132133,37.08145867
31069,Garden County,Nebraska,38.92888,36.76266029,35.475675,34.81082353
31071,Garfield County,Nebraska,38.60086222,36.43165222,35.75922333,35.38937
31073,Gosper County,Nebraska,39.776815,37.417745,35.820595,35.319798
31075,Grant County,Nebraska,38.65701143,36.73144214,35.59273929,34.33613357
31077,Greeley County,Nebraska,39.71471778,37.54412778,36.46885111,35.62299778
31079,Hall County,Nebraska,40.28770556,37.97700444,36.22708556,35.90264667
31081,Hamilton County,Nebraska,40.58160333,38.27046111,36.40840556,35.77563111
31083,Harlan County,Nebraska,39.56383545,37.53927182,36.08768182,35.13230455
31085,Hayes County,Nebraska,39.93935,37.5229075,36.1946275,35.71578167
31087,Hitchcock County,Nebraska,39.56833833,37.31792417,36.11344667,35.83058667
31089,Holt County,Nebraska,37.41015512,35.6612793,34.48184419,34.50938279
31091,Hooker County,Nebraska,38.1274225,36.2753475,35.3092475,34.14873833
31093,Howard County,Nebraska,40.08659,37.77286,36.53027111,35.88324333
31095,Jefferson County,Nebraska,41.56852583,38.86559,36.91561667,37.4551825
31097,Johnson County,Nebraska,41.01268444,38.13236778,36.17588778,37.12857889
31099,Kearney County,Nebraska,40.28106556,38.28701111,36.20820556,35.25400556
31101,Keith County,Nebraska,40.05555333,37.63165762,36.1482319,35.35221714
31103,Keya Paha County,Nebraska,36.71469313,35.11281688,34.09998063,32.99777875
31105,Kimball County,Nebraska,39.14319333,36.38488111,34.73768944,36.01490556
31107,Knox County,Nebraska,37.729105,36.14662833,34.78848167,34.81206111
31109,Lancaster County,Nebraska,42.17334533,39.09193667,36.978046,37.47559267
31111,Lincoln County,Nebraska,39.67060688,37.24007271,35.88202313,35.25603354
31113,Logan County,Nebraska,38.42885571,36.329125,35.32742929,34.94147143
31115,Loup County,Nebraska,38.22228333,36.25637667,35.49497889,34.96479889
31117,McPherson County,Nebraska,38.82332467,36.599606,35.65292733,34.873744
31119,Madison County,Nebraska,40.103354,38.070303,35.754118,35.364518
31121,Merrick County,Nebraska,40.484137,38.082685,36.565896,36.039941
31123,Morrill County,Nebraska,38.716145,36.28669269,34.83472577,34.56061462
31125,Nance County,Nebraska,40.43782125,38.0601475,36.6478525,36.29761625
31127,Nemaha County,Nebraska,40.36895429,37.34268857,35.56436143,36.87167143
31129,Nuckolls County,Nebraska,40.39763444,38.27405222,36.52317333,36.31991111
31131,Otoe County,Nebraska,41.20838,38.09496889,35.94573556,36.82099333
31133,Pawnee County,Nebraska,40.92873833,38.15986333,36.248545,37.23445833
31135,Perkins County,Nebraska,40.27051933,37.90706667,36.20147933,35.75719133
31137,Phelps County,Nebraska,39.90180636,37.65366909,35.95537182,34.99168091
31139,Pierce County,Nebraska,38.91306917,37.06325833,34.7333475,34.97780083
31141,Platte County,Nebraska,40.45886636,38.18578364,36.26419273,35.95821182
31143,Polk County,Nebraska,40.78083,38.12429167,36.43179167,36.00091833
31145,Red Willow County,Nebraska,39.38389,37.15121714,35.81723214,35.60925143
31147,Richardson County,Nebraska,40.68645778,37.52855111,35.79246556,37.11738111
31149,Rock County,Nebraska,37.248419,35.5291505,34.494223,34.293969
31151,Saline County,Nebraska,41.90192917,39.06824333,36.78210583,37.033015
31153,Sarpy County,Nebraska,40.9402925,38.66305,36.117595,37.2269675
31155,Saunders County,Nebraska,40.94903909,38.61135727,36.33893182,37.41092455
31157,Scotts Bluff County,Nebraska,39.0925,36.31790417,34.75991833,35.03843667
31159,Seward County,Nebraska,41.68558938,38.47730375,36.17257375,36.67870063
31161,Sheridan County,Nebraska,38.13217426,36.50741213,35.43053553,33.7540666
31163,Sherman County,Nebraska,39.91921,37.45261778,36.22084556,35.66241889
31165,Sioux County,Nebraska,38.58476838,36.40972595,35.14839568,34.80200054
31167,Stanton County,Nebraska,40.3131825,37.69526125,35.6892275,35.55816
31169,Thayer County,Nebraska,40.97522222,38.38213,36.48256667,36.80800222
31171,Thomas County,Nebraska,37.76745643,36.026155,34.98950571,34.30451571
31173,Thurston County,Nebraska,38.89361143,36.73857286,35.38157,35.36551286
31175,Valley County,Nebraska,39.4686,37.04860556,36.24954,35.27010111
31177,Washington County,Nebraska,40.42909571,37.22391286,35.50253714,35.94121429
31179,Wayne County,Nebraska,39.33564636,37.13265,35.42056182,35.29907182
31181,Webster County,Nebraska,39.98786,38.08295889,36.44203556,35.88611667
31183,Wheeler County,Nebraska,38.65189444,36.80401778,35.76951333,35.57815889
31185,York County,Nebraska,41.12423,38.34395583,36.26460333,35.854565
32001,Churchill County,Nevada,43.69762333,42.87034161,41.93435839,44.42526448
32003,Clark County,Nevada,40.35479336,39.17455741,37.71298329,40.82805126
32005,Douglas County,Nevada,42.72908286,42.24033786,41.05965357,43.28213
32007,Elko County,Nevada,40.92897606,39.75218101,38.99816495,41.01772788
32009,Esmeralda County,Nevada,40.07074302,39.4041154,38.45448667,40.14962476
32011,Eureka County,Nevada,40.89567514,40.16718208,39.24503694,41.06159431
32013,Humboldt County,Nevada,41.43914023,40.83858851,40.2922268,43.26072617
32015,Lander County,Nevada,42.11854061,41.40755798,40.53241162,41.67839788
32017,Lincoln County,Nevada,38.60670626,37.44312914,36.09424636,39.75262144
32019,Lyon County,Nevada,43.39778162,42.59542,41.57255486,43.65435622
32021,Mineral County,Nevada,41.58403429,40.85215871,40.24487243,42.65077986
32023,Nye County,Nevada,39.77560638,39.16881442,38.03983331,41.03643497
32027,Pershing County,Nevada,43.04806234,42.55640907,41.71499607,44.65312636
32029,Storey County,Nevada,46.746568,45.571624,44.234504,46.826262
32031,Washoe County,Nevada,42.92528362,42.51735836,41.75364759,44.90436319
32033,White Pine County,Nevada,38.55312242,37.38715159,36.56976484,40.58805662
32510,Carson City,Nevada,41.96515667,42.5874,41.65963,45.79817333
33001,Belknap County,New Hampshire,33.7926325,33.26842,32.22895875,33.516385
33003,Carroll County,New Hampshire,32.699139,32.080021,31.07398,32.668815
33005,Cheshire County,New Hampshire,33.78585923,33.45987615,31.73185231,33.91511615
33007,Coos County,New Hampshire,30.29349656,29.84557813,29.08306406,30.81053563
33009,Grafton County,New Hampshire,31.534385,31.2342925,29.93238714,31.78339214
33011,Hillsborough County,New Hampshire,36.13630444,35.53101333,34.15535722,35.31991833
33013,Merrimack County,New Hampshire,34.31444833,33.80554889,32.60521222,33.82828833
33015,Rockingham County,New Hampshire,36.48053308,35.30652308,34.17227923,35.75703308
33017,Strafford County,New Hampshire,34.88724667,33.92650833,32.89705,34.01556333
33019,Sullivan County,New Hampshire,32.399251,32.685986,30.776457,32.675667
34001,Atlantic County,New Jersey,42.66827,39.070327,38.156955,39.516903
34003,Bergen County,New Jersey,48.7214075,45.5193425,44.6516325,46.3154225
34005,Burlington County,New Jersey,44.03835467,41.07131933,39.06204533,41.64682533
34007,Camden County,New Jersey,45.967828,42.037946,39.94545,42.752152
34009,Cape May County,New Jersey,42.710494,38.726032,37.22386,39.485768
34011,Cumberland County,New Jersey,43.31280111,39.47553556,38.10960667,40.51959111
34013,Essex County,New Jersey,47.6339,44.99163,44.47233333,47.00517333
34015,Gloucester County,New Jersey,45.398866,41.363122,39.709588,42.800358
34017,Hudson County,New Jersey,46.81515,44.28883,43.331195,46.105905
34019,Hunterdon County,New Jersey,44.41126,41.42081875,39.67189875,41.75076125
34021,Mercer County,New Jersey,44.434716,41.792662,40.023072,44.22918
34023,Middlesex County,New Jersey,44.979572,42.419356,40.905004,45.99124
34025,Monmouth County,New Jersey,44.31642444,41.82561,39.07212778,43.49695556
34027,Morris County,New Jersey,46.36213444,43.04325889,41.75294222,43.79066333
34029,Ocean County,New Jersey,42.827067,40.091684,37.610653,40.187732
34031,Passaic County,New Jersey,44.72866,41.222755,40.02464,42.397135
34033,Salem County,New Jersey,43.860475,40.12392,38.7751,41.57061833
34035,Somerset County,New Jersey,44.72671167,42.02694167,40.72242833,43.80673167
34037,Sussex County,New Jersey,41.400566,37.884545,36.982966,38.234502
34039,Union County,New Jersey,43.99031,41.74032,41.319645,45.57652
34041,Warren County,New Jersey,43.06308714,39.38374286,37.85789714,39.60931286
35001,Bernalillo County,New Mexico,38.3151125,33.8944265,31.936404,34.358223
35003,Catron County,New Mexico,33.19761774,30.99085629,30.14599782,31.83012024
35005,Chaves County,New Mexico,34.83642615,33.32855284,32.03679835,32.99803982
35006,Cibola County,New Mexico,35.15427367,31.48309519,30.30918633,32.71000557
35007,Colfax County,New Mexico,36.12303224,33.81022701,32.2042597,34.93721761
35009,Curry County,New Mexico,36.072806,34.0376984,32.5736212,33.132276
35011,De Baca County,New Mexico,34.92957854,32.74851927,31.49225854,32.73650122
35013,Doña Ana County,New Mexico,34.97692206,33.18445912,31.97606412,31.55219824
35015,Eddy County,New Mexico,36.455228,35.15461573,33.86355307,33.17890827
35017,Grant County,New Mexico,32.66688667,30.77643449,30.07498493,31.0804971
35019,Guadalupe County,New Mexico,35.3759192,33.1715532,31.931383,32.776149
35021,Harding County,New Mexico,35.85088769,33.57108282,32.18649564,33.76892359
35023,Hidalgo County,New Mexico,32.71636719,30.99527734,30.29555156,30.34288422
35025,Lea County,New Mexico,36.81753065,35.73473701,33.99580247,33.60648377
35027,Lincoln County,New Mexico,34.05027302,32.3636307,31.35142895,32.60645326
35028,Los Alamos County,New Mexico,37.41643,33.36325,31.54487,34.14259
35029,Luna County,New Mexico,34.00000019,31.62313296,30.9006063,32.13977259
35031,McKinley County,New Mexico,35.91730471,31.69718451,30.40951127,33.2761148
35033,Mora County,New Mexico,35.56569194,33.24295194,32.0693029,33.75797613
35035,Otero County,New Mexico,34.13815242,33.05538833,32.19113375,31.31960767
35037,Quay County,New Mexico,36.06619755,33.96175377,32.72910849,33.20349925
35039,Rio Arriba County,New Mexico,36.36936551,33.28764121,31.83044682,34.9536329
35041,Roosevelt County,New Mexico,35.50672447,33.9615266,32.43870489,33.03873362
35043,Sandoval County,New Mexico,36.97650955,32.91257612,31.22894149,33.74045149
35045,San Juan County,New Mexico,39.24652684,34.70093071,33.46721582,36.01492663
35047,San Miguel County,New Mexico,35.48807798,33.01533764,31.86448798,33.26024056
35049,Santa Fe County,New Mexico,36.51570313,32.912295,31.43559469,33.08961406
35051,Sierra County,New Mexico,33.41932423,31.83015718,31.10949795,31.92568538
35053,Socorro County,New Mexico,33.86499861,31.77033352,30.72839787,32.50463598
35055,Taos County,New Mexico,36.02609872,33.64015231,32.26744231,34.27859128
35057,Torrance County,New Mexico,34.867113,32.425537,31.19938983,32.49197983
35059,Union County,New Mexico,36.06916814,33.75546629,32.11042743,34.50514186
35061,Valencia County,New Mexico,36.12442053,32.64956211,30.84132158,34.33554789
36001,Albany County,New York,33.61769,32.372902,31.316459,33.799571
36003,Allegany County,New York,33.98548947,33.14634632,31.30397684,33.54829579
36005,Bronx County,New York,47.44007,44.59579,43.44196,45.44928
36007,Broome County,New York,33.51204071,31.72951,30.596455,32.685425
36009,Cattaraugus County,New York,34.81521826,33.83206522,31.90604435,34.49280696
36011,Cayuga County,New York,33.0338,31.98450667,30.9249775,34.10287667
36013,Chautauqua County,New York,36.19871667,34.62413571,33.2241981,36.46886762
36015,Chemung County,New York,33.69324857,32.33568714,31.07413857,33.11553857
36017,Chenango County,New York,32.15014625,30.67416875,29.59694188,32.28377563
36019,Clinton County,New York,30.76563857,30.91080905,29.55542429,33.1449019
36021,Columbia County,New York,34.32516,33.11569455,31.75217636,33.92553636
36023,Cortland County,New York,32.99686,31.55901444,30.43688333,33.04451222
36025,Delaware County,New York,32.16926,30.59077308,29.77348423,32.04861423
36027,Dutchess County,New York,37.0924275,35.24663188,34.01035,36.38556563
36029,Erie County,New York,36.41693368,35.05126263,33.66105895,37.24096474
36031,Essex County,New York,31.306955,31.33424765,29.72193235,32.95766529
36033,Franklin County,New York,29.719704,29.95915467,28.577871,32.137433
36035,Fulton County,New York,30.92304444,30.47063889,28.99772111,32.17587444
36037,Genesee County,New York,34.48821,33.86995444,32.71038222,36.04784
36039,Greene County,New York,33.470145,31.976225,31.05145667,33.1867675
36041,Hamilton County,New York,30.74191719,30.73468875,28.79574688,32.48258281
36043,Herkimer County,New York,30.64093083,30.22117167,28.7196325,32.20611833
36045,Jefferson County,New York,31.63805571,31.34928095,30.36903381,35.01698667
36047,Kings County,New York,44.40879,41.92191,41.09536,45.77337
36049,Lewis County,New York,30.82604304,30.57304739,29.12629826,33.08376304
36051,Livingston County,New York,34.19622273,33.22456909,31.71443364,34.34210818
36053,Madison County,New York,32.16959077,31.03989769,29.87930154,33.28961154
36055,Monroe County,New York,34.43640818,34.04004,33.15132182,35.64887455
36057,Montgomery County,New York,30.85108167,29.93396167,28.86669667,32.02511833
36059,Nassau County,New York,46.136565,43.27755333,41.77253833,43.52331
36061,New York County,New York,46.9411,44.15297,43.09084,45.69664
36063,Niagara County,New York,35.382928,35.320119,33.723425,37.387064
36065,Oneida County,New York,31.17384,30.61873091,29.08865182,32.70968955
36067,Onondaga County,New York,33.015665,31.95679357,31.17494,34.06593643
36069,Ontario County,New York,33.81812769,32.83818692,31.68117231,34.18412077
36071,Orange County,New York,39.70610125,37.03270063,35.93407313,37.62424125
36073,Orleans County,New York,33.62086,33.9648,32.34079,36.13160667
36075,Oswego County,New York,32.11663316,31.84626158,30.68962421,34.30079053
36077,Otsego County,New York,31.09490563,29.9083225,28.88399438,31.77079438
36079,Putnam County,New York,40.70776,38.24868,37.11612,39.4556075
36081,Queens County,New York,46.84899,44.146365,42.96387,45.39446
36083,Rensselaer County,New York,33.22073385,32.15463,30.84327615,33.12676923
36085,Richmond County,New York,42.33539,40.21394,39.51013,45.63466
36087,Rockland County,New York,45.89788,43.23340667,41.61102333,43.73367
36089,St. Lawrence County,New York,29.7406106,29.671577,28.6303208,32.59274
36091,Saratoga County,New York,31.4663425,31.05047188,29.617285,32.87806938
36093,Schenectady County,New York,32.67526,31.6347375,30.4521325,33.29024
36095,Schoharie County,New York,31.41737545,30.0936,29.45725818,32.08029545
36097,Schuyler County,New York,33.77629,32.86552,31.23929,33.74595714
36099,Seneca County,New York,33.28184333,32.44676833,31.11242833,34.04584167
36101,Steuben County,New York,33.8892256,33.05137,31.3437536,33.29579
36103,Suffolk County,New York,42.34794941,39.98225588,37.86213529,39.32764235
36105,Sullivan County,New York,35.10960111,32.76717833,31.74888944,33.24127
36107,Tioga County,New York,33.55855875,32.017115,30.83195125,32.76696375
36109,Tompkins County,New York,33.33290889,32.09907222,30.7211,33.45844111
36111,Ulster County,New York,35.30006952,33.50979429,32.48687333,34.02948524
36113,Warren County,New York,30.89967133,30.858286,29.04433533,32.31587533
36115,Washington County,New York,30.89619438,30.4935325,28.9818375,31.96516063
36117,Wayne County,New York,33.5820625,33.01637667,32.32393083,34.61351083
36119,Westchester County,New York,44.2272225,41.59887,40.21355375,42.21255125
36121,Wyoming County,New York,34.959284,34.011635,32.178829,35.432654
36123,Yates County,New York,33.91128571,33.0387,31.38564857,34.17153857
37001,Alamance County,North Carolina,45.03982625,38.7370525,35.69590625,33.3793125
37003,Alexander County,North Carolina,41.372996,36.324864,33.477876,31.760254
37005,Alleghany County,North Carolina,38.90241167,34.67249167,32.64552833,31.160595
37007,Anson County,North Carolina,42.15819222,37.39685,34.10525889,32.60110667
37009,Ashe County,North Carolina,38.59762,35.06058,33.09334286,32.17166143
37011,Avery County,North Carolina,40.169332,36.754634,34.64279,31.542064
37013,Beaufort County,North Carolina,36.18330692,33.02714538,30.43904462,30.09618692
